sale_date,product_id,store_id,region,real_manager_name,manager_key,manager_masked,qty_sold,qty_ordered,projected_inventory_on_hand,inventory_health_status
2025-12-31,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,26,0,245,Healthy
2026-01-01,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,25,0,220,Healthy
2026-01-02,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,26,100,294,Healthy
2026-01-03,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,22,1000,1272,Healthy
2026-01-04,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,23,0,1249,Healthy
2026-01-05,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,29,0,1220,Healthy
2026-01-06,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,33,0,1187,Healthy
2026-01-07,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,16,0,1171,Healthy
2026-01-08,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,18,0,1153,Healthy
2026-01-09,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,25,0,1128,Healthy
2026-01-10,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,22,0,1106,Healthy
2026-01-11,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,29,0,1077,Healthy
2026-01-12,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,0,1057,Healthy
2026-01-13,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,0,1037,Healthy
2026-01-14,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,0,1017,Healthy
2026-01-15,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,27,0,990,Healthy
2026-01-16,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,19,0,971,Healthy
2026-01-17,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,23,0,948,Healthy
2026-01-18,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,14,1000,1934,Healthy
2026-01-19,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,29,0,1905,Healthy
2026-01-20,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,12,0,1893,Healthy
2026-01-21,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,19,0,1874,Healthy
2026-01-22,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,16,0,1858,Healthy
2026-01-23,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,21,0,1837,Healthy
2026-01-24,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,22,0,1815,Healthy
2026-01-25,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,12,0,1803,Healthy
2026-01-26,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,16,0,1787,Healthy
2026-01-27,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,18,0,1769,Healthy
2026-01-28,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,15,0,1754,Healthy
2026-01-29,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,17,0,1737,Healthy
2026-01-30,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,0,1717,Healthy
2026-01-31,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,15,0,1702,Healthy
2026-02-01,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,14,0,1688,Healthy
2026-02-02,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,0,1668,Healthy
2026-02-03,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,21,0,1647,Healthy
2026-02-04,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,17,0,1630,Healthy
2026-02-05,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,21,0,1609,Healthy
2026-02-06,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,20,100,1689,Healthy
2026-02-07,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,7,0,1682,Healthy
2026-02-08,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,24,0,1658,Healthy
2026-02-09,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,17,0,1641,Healthy
2026-02-10,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,22,0,1619,Healthy
2026-02-11,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,8,0,1611,Healthy
2026-02-12,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,15,0,1596,Healthy
2026-02-13,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,15,0,1581,Healthy
2026-02-14,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,23,0,1558,Healthy
2026-02-15,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,18,0,1540,Healthy
2026-02-16,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,22,0,1518,Healthy
2026-02-17,49,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,12,0,1506,Healthy
2025-12-20,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,79,0,1555,Healthy
2025-12-21,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,76,0,1479,Healthy
2025-12-22,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,111,0,1368,Healthy
2025-12-23,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,108,200,1460,Healthy
2025-12-24,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,66,0,1394,Healthy
2025-12-25,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,86,0,1308,Healthy
2025-12-26,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,79,0,1229,Healthy
2025-12-27,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,89,0,1140,Healthy
2025-12-28,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,85,0,1055,Healthy
2025-12-29,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,108,0,947,Healthy
2025-12-30,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,123,0,824,Healthy
2025-12-31,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,82,0,742,Healthy
2026-01-01,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,72,0,670,Healthy
2026-01-02,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,88,0,582,Healthy
2026-01-03,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,84,0,498,Healthy
2026-01-04,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,95,0,403,Healthy
2026-01-05,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,99,0,304,Healthy
2026-01-06,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,88,0,216,Healthy
2026-01-07,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,62,0,154,Healthy
2026-01-08,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,73,Healthy
2026-01-09,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,-8,Stockout
2026-01-10,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,87,0,-95,Stockout
2026-01-11,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,-176,Stockout
2026-01-12,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,78,100,-154,Stockout
2026-01-13,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,113,0,-267,Stockout
2026-01-14,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,75,0,-342,Stockout
2026-01-15,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,68,0,-410,Stockout
2026-01-16,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,76,0,-486,Stockout
2026-01-17,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,-559,Stockout
2026-01-18,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,66,0,-625,Stockout
2026-01-19,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,49,0,-674,Stockout
2026-01-20,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,75,0,-749,Stockout
2026-01-21,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,54,0,-803,Stockout
2026-01-22,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,68,0,-871,Stockout
2026-01-23,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,-931,Stockout
2026-01-24,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,66,0,-997,Stockout
2026-01-25,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,67,0,-1064,Stockout
2026-01-26,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,69,0,-1133,Stockout
2026-01-27,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,69,0,-1202,Stockout
2026-01-28,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,54,0,-1256,Stockout
2026-01-29,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,67,0,-1323,Stockout
2026-01-30,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,67,200,-1190,Stockout
2026-01-31,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,72,0,-1262,Stockout
2026-02-01,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,72,0,-1334,Stockout
2026-02-02,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,52,0,-1386,Stockout
2026-02-03,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,86,0,-1472,Stockout
2026-02-04,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,53,0,-1525,Stockout
2026-02-05,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,54,0,-1579,Stockout
2026-02-06,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-1630,Stockout
2026-02-07,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,63,0,-1693,Stockout
2026-02-08,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,75,0,-1768,Stockout
2026-02-09,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,70,0,-1838,Stockout
2026-02-10,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,76,200,-1714,Stockout
2026-02-11,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-1765,Stockout
2026-02-12,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,41,0,-1806,Stockout
2026-02-13,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,63,0,-1869,Stockout
2026-02-14,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,59,0,-1928,Stockout
2026-02-15,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,74,0,-2002,Stockout
2026-02-16,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,62,0,-2064,Stockout
2026-02-17,50,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,82,0,-2146,Stockout
2025-12-20,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,35,0,773,Healthy
2025-12-21,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,33,0,740,Healthy
2025-12-22,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,46,0,694,Healthy
2025-12-23,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,38,0,656,Healthy
2025-12-24,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,0,628,Healthy
2025-12-25,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,200,800,Healthy
2025-12-26,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,29,0,771,Healthy
2025-12-27,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,0,743,Healthy
2025-12-28,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,32,0,711,Healthy
2025-12-29,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,38,0,673,Healthy
2025-12-30,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,33,0,640,Healthy
2025-12-31,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,21,0,619,Healthy
2026-01-01,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,32,0,587,Healthy
2026-01-02,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,19,500,1068,Healthy
2026-01-03,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,0,1040,Healthy
2026-01-04,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,34,0,1006,Healthy
2026-01-05,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,45,0,961,Healthy
2026-01-06,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,45,0,916,Healthy
2026-01-07,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,27,0,889,Healthy
2026-01-08,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,41,0,848,Healthy
2026-01-09,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,33,0,815,Healthy
2026-01-10,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,41,0,774,Healthy
2026-01-11,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,38,0,736,Healthy
2026-01-12,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,26,0,710,Healthy
2026-01-13,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,44,0,666,Healthy
2026-01-14,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,29,0,637,Healthy
2026-01-15,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,36,0,601,Healthy
2026-01-16,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,24,0,577,Healthy
2026-01-17,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,31,0,546,Healthy
2026-01-18,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,31,0,515,Healthy
2026-01-19,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,24,0,491,Healthy
2026-01-20,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,20,0,471,Healthy
2026-01-21,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,10,0,461,Healthy
2026-01-22,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,14,0,447,Healthy
2026-01-23,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,12,0,435,Healthy
2026-01-24,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,21,0,414,Healthy
2026-01-25,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,27,0,387,Healthy
2026-01-26,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,29,0,358,Healthy
2026-01-27,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,29,0,329,Healthy
2026-01-28,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,16,200,513,Healthy
2026-01-29,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,20,0,493,Healthy
2026-01-30,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,23,0,470,Healthy
2026-01-31,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,18,0,452,Healthy
2026-02-01,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,25,0,427,Healthy
2026-02-02,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,30,0,397,Healthy
2026-02-03,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,45,0,352,Healthy
2026-02-04,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,20,0,332,Healthy
2026-02-05,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,16,0,316,Healthy
2026-02-06,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,19,0,297,Healthy
2026-02-07,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,21,0,276,Healthy
2026-02-08,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,0,248,Healthy
2026-02-09,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,18,0,230,Healthy
2026-02-10,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,28,0,202,Healthy
2026-02-11,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,18,0,184,Healthy
2026-02-12,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,25,1000,1159,Healthy
2026-02-13,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,19,0,1140,Healthy
2026-02-14,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,21,0,1119,Healthy
2026-02-15,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,18,0,1101,Healthy
2026-02-16,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,24,0,1077,Healthy
2026-02-17,1,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,31,0,1046,Healthy
2025-12-20,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,55,0,1834,Healthy
2025-12-21,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,57,0,1777,Healthy
2025-12-22,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,45,0,1732,Healthy
2025-12-23,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,61,0,1671,Healthy
2025-12-24,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,44,0,1627,Healthy
2025-12-25,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,51,1000,2576,Healthy
2025-12-26,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,60,0,2516,Healthy
2025-12-27,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,56,0,2460,Healthy
2025-12-28,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,50,0,2410,Healthy
2025-12-29,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,48,0,2362,Healthy
2025-12-30,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,55,0,2307,Healthy
2025-12-31,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,42,0,2265,Healthy
2026-01-01,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,64,0,2201,Healthy
2026-01-02,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,39,0,2162,Healthy
2026-01-03,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,46,0,2116,Healthy
2026-01-04,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,68,0,2048,Healthy
2026-01-05,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,72,0,1976,Healthy
2026-01-06,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,70,0,1906,Healthy
2026-01-07,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,34,0,1872,Healthy
2026-01-08,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,50,0,1822,Healthy
2026-01-09,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,52,0,1770,Healthy
2026-01-10,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,54,0,1716,Healthy
2026-01-11,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,59,0,1657,Healthy
2026-01-12,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,60,0,1597,Healthy
2026-01-13,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,73,0,1524,Healthy
2026-01-14,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,45,500,1979,Healthy
2026-01-15,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,52,0,1927,Healthy
2026-01-16,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,47,0,1880,Healthy
2026-01-17,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,61,0,1819,Healthy
2026-01-18,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,60,0,1759,Healthy
2026-01-19,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,45,0,1714,Healthy
2026-01-20,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,49,0,1665,Healthy
2026-01-21,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,28,0,1637,Healthy
2026-01-22,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,30,100,1707,Healthy
2026-01-23,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,29,0,1678,Healthy
2026-01-24,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,28,0,1650,Healthy
2026-01-25,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,40,0,1610,Healthy
2026-01-26,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,43,0,1567,Healthy
2026-01-27,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,36,0,1531,Healthy
2026-01-28,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,37,0,1494,Healthy
2026-01-29,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,29,0,1465,Healthy
2026-01-30,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,30,0,1435,Healthy
2026-01-31,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,31,0,1404,Healthy
2026-02-01,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,48,0,1356,Healthy
2026-02-02,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,44,0,1312,Healthy
2026-02-03,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,49,0,1263,Healthy
2026-02-04,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,40,0,1223,Healthy
2026-02-05,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,35,0,1188,Healthy
2026-02-06,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,37,0,1151,Healthy
2026-02-07,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,38,1000,2113,Healthy
2026-02-08,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,43,0,2070,Healthy
2026-02-09,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,37,0,2033,Healthy
2026-02-10,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,35,0,1998,Healthy
2026-02-11,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,31,0,1967,Healthy
2026-02-12,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,33,0,1934,Healthy
2026-02-13,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,28,0,1906,Healthy
2026-02-14,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,36,0,1870,Healthy
2026-02-15,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,47,0,1823,Healthy
2026-02-16,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,49,0,1774,Healthy
2026-02-17,3,8,East,Robert Newson,8dc815a615d84920b64d2544cf0f5eb9,R***,59,0,1715,Healthy
2025-12-20,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,110,0,761,Healthy
2025-12-21,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,108,0,653,Healthy
2025-12-22,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,120,0,533,Healthy
2025-12-23,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,111,0,422,Healthy
2025-12-24,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,87,0,335,Healthy
2025-12-25,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,106,0,229,Healthy
2025-12-26,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,118,0,111,Healthy
2025-12-27,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,92,0,19,Healthy
2025-12-28,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,104,0,-85,Stockout
2025-12-29,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,118,0,-203,Stockout
2025-12-30,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,125,1000,672,Healthy
2025-12-31,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,85,0,587,Healthy
2026-01-01,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,93,0,494,Healthy
2026-01-02,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,85,0,409,Healthy
2026-01-03,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,103,0,306,Healthy
2026-01-04,8,3,South,Daenerys Brown,d8c228b88f8a8e154f14bdb7eeea91dd,D***,109,0,197,Healthy
